gene_name   logFC	logCPM	F	PValue	FDR
ENSG00000160703	-0.547170087511044	4.823502385116	38.837111256358	2.53150968745042e-05	0.00151552929052759
ENSG00000204366	0.571643515676456	4.71861281523455	38.8351421199484	2.53218836711927e-05	0.00151552929052759
ENSG00000182903	0.61512971592066	4.99243559910618	38.8027827269143	2.54301540991377e-05	0.00151620014191843
ENSG00000204386	-0.352120891312123	7.21011108285854	38.7347053846241	2.56598809527267e-05	0.00152407984928724
ENSG00000085978	-0.46116006308739	5.49174482396089	38.5478100506265	2.63044011702221e-05	0.00154902748598511
ENSG00000131238	0.309307593329043	6.6815444717975	38.545214309544	2.63133668064429e-05	0.00154902748598511
ENSG00000165672	-0.415917620917436	7.25410712287264	38.5269344462439	2.63773965349234e-05	0.00154902748598511
ENSG00000183798	-0.948459509417103	3.38870070746609	38.2871683257239	2.72376078239169e-05	0.00159355307796781
ENSG00000110422	-0.329188237888702	6.44609350770209	38.0556663245833	2.80919830201502e-05	0.0016374062192454
ENSG00000213064	-0.378495183595698	5.88536080681282	37.9942174826419	2.83248879105806e-05	0.0016448441414542
ENSG00000112419	0.392538133604794	6.08374333519538	37.9322510352472	2.85619368988666e-05	0.00165246672702665
ENSG00000152795	0.258616804008532	8.17526225225675	37.87636335715	2.87776427214596e-05	0.00165677301070626
ENSG00000040199	-0.349941830157867	5.96998391842087	37.85813608629	2.88484897837593e-05	0.00165677301070626
ENSG00000113719	-0.33554695610224	6.67575364024184	37.6518087473085	2.96636945900052e-05	0.00168973501559391
ENSG00000151233	0.322922046468602	6.57636077987252	37.6313058830644	2.97461467290765e-05	0.00168973501559391
ENSG00000100412	0.349879700568539	6.84757321164065	37.6311035081127	2.97469514940353e-05	0.00168973501559391
ENSG00000152056	-0.660778238048028	4.20566983931269	37.5688243041931	3.00001868628291e-05	0.00169782757955252
ENSG00000130066	0.519862541884345	8.12686983291646	42.9056903662061	3.01067946697426e-05	0.00169782757955252
ENSG00000015676	0.407036969322735	5.91689436104754	37.5009838393227	3.02764550378369e-05	0.0017002542279935
ENSG00000153391	-0.68401554902033	4.17404801474234	37.4791526077839	3.0367513578528e-05	0.0017002542279935
ENSG00000135069	0.304002648290156	7.06785878775774	37.3838306781801	3.07623409075214e-05	0.00171480728993263
ENSG00000241553	-0.394298857495715	5.82438098338123	37.3636601846767	3.08469911318782e-05	0.00171480728993263
ENSG00000245680	0.443601301204907	5.37415135826745	37.3353942620093	3.09661228584376e-05	0.00171532555025409
ENSG00000088256	0.395126722180413	6.84508739682662	37.2832576814646	3.11866843612701e-05	0.00171947194133243
ENSG00000119314	-0.29067070771718	6.90400183508264	37.2657757812824	3.12611248536208e-05	0.00171947194133243
ENSG00000167232	0.536704497894318	5.38188780152582	37.2085653109118	3.15064318592459e-05	0.0017220025142697
ENSG00000167470	0.303158140340746	7.30566670095486	37.2035843494777	3.15276050880951e-05	0.0017220025142697
ENSG00000197226	0.297191212406274	7.52688949507925	37.0328718293034	3.22726154819132e-05	0.00175655235694413
ENSG00000078902	-0.530356752801694	5.06301825003097	36.995355562001	3.24395772173365e-05	0.00175878507094269
ENSG00000105281	0.397149807936138	7.76949702601712	36.9642121105089	3.25779401895335e-05	0.00175878507094269
ENSG00000065526	-0.263139978906012	9.61602649861085	36.9477996639461	3.26514096775737e-05	0.00175878507094269
ENSG00000153560	0.331517010277871	6.11244303168843	36.8472392332096	3.31058502564265e-05	0.00177713569366199
ENSG00000124333	-0.35577317260081	6.16656169747785	36.7208245975742	3.36873754811027e-05	0.00180215922051475
ENSG00000104812	0.364329279186797	5.98565948187765	36.6708892205764	3.39203336549542e-05	0.00180842843694211
ENSG00000078140	-0.352824024634933	6.27588157687176	36.6373161791616	3.40779551620204e-05	0.00181065216865959
ENSG00000168795	0.39475519668416	5.6976390740148	36.4994393018657	3.47343524804054e-05	0.00183927227151326
ENSG00000180817	-0.298197991325693	7.09110349485841	36.3679448361086	3.53737374346697e-05	0.00186680119076681
ENSG00000196083	-0.569901744779677	4.21257974423459	36.2756082464248	3.58321914992363e-05	0.00188462849632852
ENSG00000171320	-0.618782699805223	4.88637931963311	36.1725815548104	3.63497670533819e-05	0.00190543527228483
ENSG00000178904	0.320449339981452	6.81531499569089	35.9540686525532	3.74765905181574e-05	0.00195793250998039
ENSG00000137075	-0.334872541195859	6.23936325912035	35.9095190610693	3.77114166157779e-05	0.00196363346318355
ENSG00000108439	-0.591729424855905	5.14173374304192	35.6676192274885	3.90167256957301e-05	0.00202485140230232
ENSG00000150867	-0.485107049156886	5.33148617289757	35.5591413301432	3.96183610645942e-05	0.00204926628539744
ENSG00000140416	-0.317292781848238	6.55445051420327	35.4222852031056	4.03926938953058e-05	0.00207668706353856
ENSG00000119866	0.562771547528307	4.29103476463031	35.4187484444256	4.04143695868205e-05	0.00207668706353856
ENSG00000158828	-0.310651392400117	6.5095708280007	35.3516491512756	4.07993094380006e-05	0.00208959348436396
ENSG00000099290	-0.336975278295695	6.05140940881072	35.2910788754967	4.11517691229153e-05	0.00210075746885314
ENSG00000170234	0.536660948391191	4.70206682097666	35.0084884296204	4.28440438157537e-05	0.00217324960026039
ENSG00000143815	-0.270573407292714	7.96634690345464	35.0073006319866	4.28500657371615e-05	0.00217324960026039
ENSG00000153956	-0.555490036128813	5.59106635560175	34.9725745806745	4.30635571349497e-05	0.00217700914564741
ENSG00000205978	0.473871318966632	4.74333930928389	34.9149873578939	4.34210175498868e-05	0.00218799908111865
ENSG00000108349	0.292933361391423	7.29554828937054	34.5139504453999	4.599810566625e-05	0.00231040645856106
ENSG00000196233	0.308914267494645	6.78672454083069	34.4517185314113	4.64137800314133e-05	0.00232179626512985
ENSG00000136478	0.376912125239621	5.69782079104271	34.4081223086728	4.6707667412359e-05	0.00232179626512985
ENSG00000227372	-0.32642794359388	6.53987433449859	34.3975303113272	4.67792422894462e-05	0.00232179626512985
ENSG00000154114	-0.495566295936665	4.99085823235013	34.3917295390331	4.68193984710263e-05	0.00232179626512985
ENSG00000147130	0.334643104984558	6.29501777621356	34.2533099846662	4.77681067134189e-05	0.00236134681952632
ENSG00000181449	0.78496718740487	3.61742251565798	34.2037745290673	4.81166843172625e-05	0.00237107484454245
ENSG00000198225	-2.10093336131327	0.923065682992996	34.0105720933359	5.05824235379621e-05	0.00248474225813367
ENSG00000106617	-0.734661158290415	3.83907248596737	33.8112309215744	5.09545252032108e-05	0.00249517441441804
ENSG00000187123	0.774309400916206	3.57151808141479	33.7387435940244	5.15008708217485e-05	0.00251064598425092
ENSG00000106771	-0.275986636011165	7.46761993263773	33.7262241187966	5.15919186316205e-05	0.00251064598425092
ENSG00000117505	-0.28979971340658	6.6007052272332	33.6219560861904	5.2389407663899e-05	0.00254153707179431
ENSG00000160007	0.268883683817079	6.95885332763801	33.4925643488399	5.3398754234208e-05	0.00257465477697606
ENSG00000177879	0.342103285030043	5.68645310153754	33.4922091887485	5.34017122937229e-05	0.00257465477697606
ENSG00000186834	0.312807007751642	6.62986205382918	33.440161346097	5.38139034248174e-05	0.00258654457045868
ENSG00000160352	0.334156871958109	6.06443240506429	33.1794383264101	5.59352963790673e-05	0.00268026154827426
ENSG00000049449	0.243953167488771	8.10961772819561	33.1187547626554	5.64426112763569e-05	0.00269629978822009
ENSG00000110906	-0.36402064398067	5.89399286022051	33.0881590970018	5.67005900378533e-05	0.00270036560055277
ENSG00000173457	0.485882306203647	6.24998281272176	32.9873262827007	5.75599128004804e-05	0.00273295865609819
ENSG00000181027	0.473348124987743	5.24309995260754	32.961933016685	5.77793595585467e-05	0.00273506477473957
ENSG00000090273	0.300522812236538	7.51194866024541	32.8887737675062	5.84142611842681e-05	0.00274889450854391
ENSG00000278224	2.65767073221037	0.643573029669118	32.6553842327574	5.84234669250739e-05	0.00274889450854391
ENSG00000145882	0.481336776959875	4.64875759071992	32.8357837850247	5.8881357107002e-05	0.0027621191572627
ENSG00000031698	0.279442373035544	7.13164364675685	32.8026609655514	5.91727942321519e-05	0.00276747969670792
ENSG00000101412	-0.350711212186487	6.00722257021333	32.608255434729	6.09272940746443e-05	0.00283330403537855
ENSG00000092201	0.246789701737591	8.40373205269656	32.6065333934504	6.0942971377453e-05	0.00283330403537855
ENSG00000162599	-0.561149867663933	4.68381179212004	32.4649917069212	6.22600335516945e-05	0.00288594654038878
ENSG00000171649	0.446505460020548	5.07197728566559	32.3393701151904	6.34540244479594e-05	0.00292728047480438
ENSG00000288710	-2.0114937450489	2.92411599055998	36.5155050045457	6.35265399755896e-05	0.00292728047480438
ENSG00000108599	-0.39367096459905	5.43893060572247	32.1976790183993	6.4832738682786e-05	0.00297135961449159
ENSG00000164889	-0.256813427557283	7.11526029606747	32.194524267597	6.48635572973326e-05	0.00297135961449159
ENSG00000143367	0.534841565484539	5.06565695033012	32.1581499526889	6.52243424747135e-05	0.00297405354552406
ENSG00000125835	-0.360867702069171	8.50621391601173	32.1320441083394	6.54830295976586e-05	0.00297405354552406
ENSG00000241360	0.437279344000916	5.80992859049626	32.1310098991137	6.54935292017332e-05	0.00297405354552406
ENSG00000031003	-0.358626181680019	5.47451831654709	32.0491609432551	6.63156369066933e-05	0.00299724538581532
ENSG00000119669	0.550199732650644	4.80817364882808	32.0421339900912	6.6387997150765e-05	0.00299724538581532
ENSG00000086598	-0.248695156943485	7.8664663151494	31.9487205806168	6.73403067435139e-05	0.00302599467609283
ENSG00000168092	0.339820228586372	6.39336356259125	31.9417475878985	6.74122109519431e-05	0.00302599467609283
ENSG00000102038	0.324819070163164	6.2391956696553	31.9070670426431	6.77707909198708e-05	0.00303337399701806
ENSG00000107854	-0.261985063714922	7.17411523195853	31.8732732064194	6.81222145933799e-05	0.00304039175475196
ENSG00000184602	-0.610103473079298	3.98933530428913	31.6705464869336	7.02783841562821e-05	0.00312768842992958
ENSG00000130311	-0.397418474332225	5.96726493450208	31.5661526816413	7.14146588165063e-05	0.00316922836753592
ENSG00000135046	-0.316253077196453	7.06766447142554	31.4073550892508	7.31883174286795e-05	0.00323873854547706
ENSG00000158864	0.331507719762883	6.23117626772229	31.3527380894296	7.38101329182825e-05	0.00325702849241947
ENSG00000267827	2.61633923167842	0.718373662496426	31.1822454542917	7.46113094818124e-05	0.00328310778990251
ENSG00000160888	0.54907851709426	5.22573197125268	31.2447879551404	7.50577880359346e-05	0.0032934767048015
ENSG00000166025	0.245693882139457	7.07081640213525	31.2247077978364	7.52914250651555e-05	0.00329447437238878
ENSG00000196172	0.734601843099645	3.61926130138603	31.1587751719879	7.60724962944971e-05	0.00331935325311826
ENSG00000163565	0.394328385740853	5.32669979199915	31.1142248747742	7.65978226593322e-05	0.00332712446359749
ENSG00000143537	0.466087775493348	5.81386231892371	31.0881858853679	7.69089959662413e-05	0.00332712446359749
ENSG00000182287	-0.269104633352847	6.89262778681198	31.0819680351166	7.69834299528138e-05	0.00332712446359749
ENSG00000110987	0.371470399315906	5.74131504046096	31.0720701712221	7.71025578274305e-05	0.00332712446359749
ENSG00000160213	-0.276747843955392	6.58421896342014	31.0507596041409	7.73591851850534e-05	0.00332900229139316
ENSG00000227500	-0.349695231714592	5.87298144707451	30.9086789227094	7.90967237842593e-05	0.00337916408437353
ENSG00000113739	0.475223858636063	6.00541410140147	30.8911329027907	7.93143524289952e-05	0.00337916408437353
ENSG00000198131	0.355419663289065	5.71927875145332	30.8879131284245	7.93544432094085e-05	0.00337916408437353
ENSG00000080815	-0.330511226694057	5.84580595859659	30.8850396262581	7.93901298870166e-05	0.00337916408437353
ENSG00000106635	0.497677082298207	4.9793564978662	30.7165918390276	8.15186149480298e-05	0.00346033229375862
ENSG00000068078	0.554231543933479	4.2411739499267	30.6974880911129	8.17651089261811e-05	0.00346138961120833
ENSG00000116237	0.236086371684047	7.36322893324376	30.6741301534573	8.20637325774342e-05	0.00346464207187054
ENSG00000204673	0.346073978540859	6.72329146282653	30.6473221382292	8.24109806912549e-05	0.00346992433794634
ENSG00000167767	-0.744807479204349	3.61895510497875	30.463146421595	8.48470200460641e-05	0.00356289059177303
ENSG00000109332	-0.262452868633531	7.3952205333663	30.4426929453465	8.51175689313093e-05	0.00356466901950666
ENSG00000178188	0.38094842329993	5.72398736578858	30.3917597273423	8.58072856236263e-05	0.00357985275646274
ENSG00000134987	-0.319620902276834	5.93763005044651	30.3821169115095	8.59384664025047e-05	0.00357985275646274
ENSG00000123739	0.42860031168361	4.93518971380196	30.362463733098	8.62080243317097e-05	0.00358153071299372
ENSG00000112972	0.238568349329451	8.65327740911796	30.2726425323033	8.74446954555337e-05	0.00362327211594401
ENSG00000145833	-0.228205000586767	7.89992006178593	30.2491703514272	8.77716277671843e-05	0.00362719734748991
ENSG00000161249	0.30928172063852	6.05620055371851	30.211141407006	8.8304441452606e-05	0.00363598243794072
ENSG00000213585	-0.227680754909913	8.14005050931339	30.2008026050887	8.84497360231401e-05	0.00363598243794072
ENSG00000104885	0.331918830447019	6.75540704129464	30.141043666938	8.92959351050334e-05	0.00366113333930637
ENSG00000139514	0.270304241590591	6.83638620743098	30.1102572224285	8.97354691340501e-05	0.00366952294068847
ENSG00000167244	0.777630381822525	3.28682698946712	30.0863061740063	9.008888775878e-05	0.00367420087736205
ENSG00000152443	0.370677098877857	5.45218510339337	30.0696002942253	9.0320282754435e-05	0.00367420087736205
ENSG00000111276	-0.278855220436491	6.2747369373983	30.026883833519	9.09384034898924e-05	0.00367673194629304
ENSG00000167900	-0.511527035273058	5.94699416353929	30.0231681706589	9.09925250817506e-05	0.00367673194629304
ENSG00000100380	0.262461277464156	8.51686405877052	30.0019528937565	9.1301565283145e-05	0.00367673194629304
ENSG00000125970	-0.323746473280083	6.84652853971782	30.0004214303621	9.13239866309264e-05	0.00367673194629304
ENSG00000198890	0.464492506446458	5.24121270266342	29.9450119191302	9.21386678381143e-05	0.00369999519357117
ENSG00000137492	0.354429158188937	6.23560941741557	29.8782068202124	9.31297235382421e-05	0.00373020361895097
ENSG00000133740	-0.667211395272225	3.81502128333529	29.8487411394936	9.35754009513214e-05	0.0037353272148767
ENSG00000131711	0.324061651997642	7.23340285555418	29.8377814775882	9.37358855535283e-05	0.0037353272148767
ENSG00000147526	-0.30819910600618	6.18212671839636	29.8117204414712	9.41292433291318e-05	0.00374145778637244
ENSG00000169710	-0.235879796175878	9.64841676475907	29.7689516727748	9.47785684467769e-05	0.00375770562869823
ENSG00000197043	0.416440039566972	6.06823263986817	29.72604939055	9.54354244609838e-05	0.00377416902659501
ENSG00000180900	0.318680725598882	6.50036935581413	29.6926268527136	9.59505401437942e-05	0.00378495804946013
ENSG00000089737	0.232241792812201	7.51279508114055	29.6306021753934	9.69150524175694e-05	0.003808613723283
ENSG00000123064	0.263173163872846	7.09924394184654	29.6227581357001	9.70378504491796e-05	0.003808613723283
ENSG00000261054	1.60370459471129	2.40358202637291	29.5068565792906	9.8949377954836e-05	0.0038739053459461
ENSG00000051180	-0.552405279493206	4.17403341480367	29.3708946324026	0.000101079999158862	0.00394742666715146
ENSG00000242265	0.243426958064962	8.4614271098575	29.2825640427029	0.00010253878825662	0.00399441000338321
ENSG00000155959	-0.341215470801016	6.08274888866559	29.233554719097	0.000103360615118376	0.00401640838001033
ENSG00000146112	0.333471397685185	6.09189556976276	29.1634626903903	0.000104548904369942	0.00405196380948437
ENSG00000243678	-0.288323441356013	8.99821496950828	29.1490852449676	0.000104794403625356	0.00405196380948437
ENSG00000180998	-0.684498165257013	3.9317949107785	29.117591441608	0.000105338959246919	0.00405647150004299
ENSG00000274349	0.813541832864451	3.12852403665338	29.1128223127479	0.000105430345625597	0.00405647150004299
ENSG00000096060	0.293273196379604	6.90498059627454	29.0967196269048	0.000105694902536069	0.00405665865483031
ENSG00000210082	0.390591987068462	12.315967705523	28.9378144458491	0.000108482169112336	0.00415343128358775
ENSG00000119392	0.296743384508047	6.53463908052272	28.757564846488	0.000111746794658201	0.00426796254121213
ENSG00000129103	0.384618397831341	6.19194035586637	28.687741108609	0.000113041676901573	0.00430291378139623
ENSG00000274180	-0.501491017618533	5.40784524421743	28.6786114900821	0.000113212826589453	0.00430291378139623
