gene_id	transcript_id	utr3_mean_conservation	utr3_scored_bases	utr3_length
ENSG00000025708	ENST00000252029	5.555555819430285e-05	18	18
ENSG00000025770	ENST00000420993	0.23363416367997597	1405	1405
ENSG00000025772	ENST00000372813	0.18846680299653382	979	979
ENSG00000025796	ENST00000369002	0.30633535974791365	3948	3948
ENSG00000025800	ENST00000373625	0.3111675781623586	5669	5669
ENSG00000026025	ENST00000224237	0.9097919263135821	322	322
ENSG00000026103	ENST00000690268	0.048986737136764394	15155	15155
ENSG00000026297	ENST00000508775	0.010858461581260888	7475	7475
ENSG00000026508	ENST00000263398	0.15202639296529655	3069	3069
ENSG00000026559	ENST00000939811	0.03893749992190957	384	384
ENSG00000026652	ENST00000320285	0.018950555319762516	6573	6573
ENSG00000026751	ENST00000359331	0.036914302979151374	1657	1657
ENSG00000026950	ENST00000850859	0.0096463255032413	1524	1524
ENSG00000027001	ENST00000906723	0.10906395356801642	172	172
ENSG00000027075	ENST00000555082	0.2494691036305422	1149	1149
ENSG00000027644	ENST00000368195	0.10857530864815078	810	810
ENSG00000027697	ENST00000696694	0.12650538624054877	1114	1114
ENSG00000027847	ENST00000871348	0.0724085232505197	1361	1361
ENSG00000027869	ENST00000874632	0.3404406421367119	935	935
ENSG00000028116	ENST00000916218	0.18301694529851922	4308	4308
ENSG00000028137	ENST00000857300	0.05849116443745846	2207	2207
ENSG00000028203	ENST00000436874	0.1649252115947594	2126	2126
ENSG00000028277	ENST00000389341	0.6182747154094611	5442	5442
ENSG00000028310	ENST00000869700	0.047922237264659474	733	733
ENSG00000028528	ENST00000559844	0.10803629216092611	6613	6613
ENSG00000028839	ENST00000237264	0.35067158029294593	3392	3392
ENSG00000029153	ENST00000544915	0.08177170495034543	4757	4757
ENSG00000029363	ENST00000531224	0.24393241163090262	4483	4483
ENSG00000029364	ENST00000336643	0.35910640007573186	3797	3797
ENSG00000029534	ENST00000289734	0.44711501017189265	2565	2565
ENSG00000029559	ENST00000883247	0.10652431304255792	1419	1419
ENSG00000029639	ENST00000367166	0.4848965924230052	1702	1702
ENSG00000029725	ENST00000537505	0.2980445944110274	3117	3117
ENSG00000029993	ENST00000854899	0.35956274044391695	2861	2861
ENSG00000030066	ENST00000694866	0.48961001952555694	1018	1018
ENSG00000030110	ENST00000442998	0.21193586199423942	1450	1450
ENSG00000030304	ENST00000374448	0.05299928185703062	5570	5570
ENSG00000030419	ENST00000451136	0.5186674926458191	7669	7669
ENSG00000030582	ENST00000586443	0.22694884974282006	391	391
ENSG00000031003	ENST00000033079	0.8138136874532295	2265	2265
ENSG00000031081	ENST00000264245	0.15304426980963542	4450	4450
ENSG00000031691	ENST00000954363	0.06631260653737586	1174	1174
ENSG00000031698	ENST00000854545	0.1150293787000806	885	885
ENSG00000031823	ENST00000340578	0.2827437118639635	1471	1471
ENSG00000032219	ENST00000431317	0.903759220306817	1898	1898
ENSG00000032389	ENST00000443925	0.015598620777981806	725	725
ENSG00000032444	ENST00000221249	0.149059405657555	202	202
ENSG00000032742	ENST00000537103	0.04464781151830473	1485	1485
ENSG00000033011	ENST00000262374	0.039248999187753	2498	2498
ENSG00000033030	ENST00000543897	0.22424934135950486	1897	1897
ENSG00000033050	ENST00000287844	0.1857023349216168	2570	2570
ENSG00000033100	ENST00000690577	0.15104792335743125	939	939
ENSG00000033122	ENST00000651989	0.15902313667210705	22432	22477
ENSG00000033170	ENST00000859038	0.4141784257935659	1715	1715
ENSG00000033178	ENST00000322244	0.14591788813766088	6345	6345
ENSG00000033327	ENST00000361507	0.11987258100074784	3979	3979
ENSG00000033627	ENST00000703898	0.08243453511635697	5797	5797
ENSG00000033800	ENST00000249636	0.34983965412266904	6012	6012
ENSG00000033867	ENST00000295736	0.49427468486009124	4041	4041
ENSG00000034053	ENST00000852545	0.3431646963912794	1184	1184
ENSG00000034152	ENST00000910863	0.20290297065944513	1010	1010
ENSG00000034239	ENST00000433756	0.035162818997352636	1646	1646
ENSG00000034510	ENST00000929523	0.783081712707667	257	257
ENSG00000034533	ENST00000874886	0.062062563092939324	991	991
ENSG00000034677	ENST00000905702	0.8760440886145396	1497	1497
ENSG00000034693	ENST00000367591	0.29760431691714423	1390	1390
ENSG00000034713	ENST00000563744	0.9017570925779899	564	564
ENSG00000034971	ENST00000037502	0.015240157439921595	508	508
ENSG00000035115	ENST00000402632	0.09738291396901884	2622	2622
ENSG00000035141	ENST00000037869	0.15478294005914345	1313	1313
ENSG00000035403	ENST00000372755	0.31583062033343196	3194	3194
ENSG00000035499	ENST00000265036	0.12121997628619564	841	841
ENSG00000035664	ENST00000612884	0.03895006075884687	6588	6588
ENSG00000035681	ENST00000427130	0.40203322268627195	602	602
ENSG00000035687	ENST00000366535	0.5456437729361967	1092	1092
ENSG00000035720	ENST00000894638	0.07834279906943546	986	986
ENSG00000035862	ENST00000262768	0.2662446098318185	2690	2690
ENSG00000035928	ENST00000349703	0.18239003846000781	1305	1305
ENSG00000036054	ENST00000344949	0.44789008253210755	1583	1583
ENSG00000036257	ENST00000264414	0.3992556778513639	4095	4095
ENSG00000036448	ENST00000953568	0.02752100844537847	476	476
ENSG00000036473	ENST00000909233	0.14409661971662246	3550	3550
ENSG00000036530	ENST00000900093	0.2593417938338914	591	591
ENSG00000036549	ENST00000370801	0.40352202240478335	3224	3224
ENSG00000036565	ENST00000437980	0.05781223176845625	932	932
ENSG00000036672	ENST00000260187	0.47083827158893216	1620	1620
ENSG00000036828	ENST00000639785	0.07248928236201739	6438	6438
ENSG00000037042	ENST00000854884	0.03314009649793793	207	207
ENSG00000037241	ENST00000906540	0.06308835743804968	962	962
ENSG00000037280	ENST00000619105	0.8453384995333885	2839	2839
ENSG00000037474	ENST00000939216	0.04325108855124022	689	689
ENSG00000037637	ENST00000375592	0.3223195824674853	3830	3830
ENSG00000037749	ENST00000522782	0.23654027300468625	3737	3737
ENSG00000037757	ENST00000040663	0.04291004512761801	2001	2001
ENSG00000037897	ENST00000257848	0.2932195943509656	592	592
ENSG00000037965	ENST00000040584	0.6566174356717253	1388	1388
ENSG00000038002	ENST00000264595	0.055632762397775065	934	934
ENSG00000038210	ENST00000264864	0.2502702033777717	2017	2017
ENSG00000038219	ENST00000040738	0.6656025139528429	1273	1273
ENSG00000038274	ENST00000518095	0.3557640845649249	2556	2556
ENSG00000038295	ENST00000061240	0.3317869310767911	3581	3581
ENSG00000038358	ENST00000851719	0.5779673918681827	368	368
ENSG00000038382	ENST00000344204	0.7333496075472925	1782	1782
ENSG00000038427	ENST00000342785	0.6684949175080827	1869	1869
ENSG00000038532	ENST00000261657	0.11896430418786459	3894	3894
ENSG00000038945	ENST00000350896	0.03365971905794999	2207	2207
ENSG00000039068	ENST00000884375	0.12614845684551557	2041	2041
ENSG00000039123	ENST00000508716	0.0975503049255751	1968	1968
ENSG00000039139	ENST00000265104	0.043967391475419296	1656	1656
ENSG00000039319	ENST00000505560	0.17695818066469204	6002	6002
ENSG00000039523	ENST00000428437	0.6661784611885937	325	325
ENSG00000039537	ENST00000905249	0.06136500588239611	2589	2589
ENSG00000039560	ENST00000265109	0.4029924199384706	1847	1847
ENSG00000039600	ENST00000311371	0.7473452393757029	924	924
ENSG00000039650	ENST00000597965	0.2938277781669361	180	180
ENSG00000039987	ENST00000552539	0.01935380831371114	407	407
ENSG00000040199	ENST00000568954	0.44234669708384533	3966	3966
ENSG00000040275	ENST00000265295	0.14239054272663265	571	571
ENSG00000040341	ENST00000355780	0.42620191519076145	2402	2402
ENSG00000040487	ENST00000375153	0.02507153712585143	657	657
ENSG00000040531	ENST00000046640	0.10002560364626635	2734	2734
ENSG00000040608	ENST00000043402	0.2953851347458014	296	296
ENSG00000040633	ENST00000571362	0.561671691825395	597	597
ENSG00000040731	ENST00000965911	0.8273067374743442	564	564
ENSG00000040933	ENST00000409851	0.1177869988078388	6784	6784
ENSG00000041353	ENST00000262094	0.13396051133996267	6103	6103
ENSG00000041357	ENST00000044462	0.037283616416053586	3473	3473
ENSG00000041515	ENST00000457511	0.1675637299685888	1169	1169
ENSG00000041802	ENST00000265245	0.04867423648248407	1277	1277
ENSG00000041880	ENST00000910651	0.05357033260436991	391	391
ENSG00000041982	ENST00000350763	0.27525284501453734	1582	1582
ENSG00000041988	ENST00000377627	0.11904806410466372	1498	1498
ENSG00000042062	ENST00000904041	0.027112085784201784	2052	2052
ENSG00000042088	ENST00000894814	0.06064162199781429	1677	1677
ENSG00000042286	ENST00000856741	0.06016307683021296	2600	2600
ENSG00000042317	ENST00000556406	0.27781159439612	483	483
ENSG00000042429	ENST00000251871	0.048696102243934884	2899	2899
ENSG00000042445	ENST00000910001	0.08271273287278542	1288	1288
ENSG00000042493	ENST00000951334	0.030977794678402552	1306	1306
ENSG00000042753	ENST00000352203	0.2574726687485975	311	311
ENSG00000042781	ENST00000307340	0.025574740503067118	2890	2890
ENSG00000042813	ENST00000903719	0.02735815847649749	1477	1477
ENSG00000042832	ENST00000519543	0.0811834865689722	109	109
ENSG00000042980	ENST00000265769	0.03594121479130312	4610	4610
ENSG00000043039	ENST00000281437	0.3681961228495449	877	877
ENSG00000043093	ENST00000292782	0.4030700856751094	7020	7020
ENSG00000043143	ENST00000395003	0.5202821365318949	3913	3913
ENSG00000043355	ENST00000376335	0.737298245678268	1083	1083
ENSG00000043462	ENST00000046794	0.07937094156172803	2464	2464
ENSG00000043514	ENST00000316891	0.15192184916393237	3634	3634
ENSG00000043591	ENST00000369295	0.519397608899116	1338	1338
ENSG00000044012	ENST00000372581	0.037816964491607256	224	224
ENSG00000044090	ENST00000688707	0.01161290332215995	279	279
ENSG00000044115	ENST00000627109	0.5694776864417382	1210	1210
ENSG00000044446	ENST00000379942	0.1495080035520763	1187	1187
ENSG00000044459	ENST00000380641	0.06368819844702009	3669	3669
ENSG00000044524	ENST00000860929	0.42195877360673445	2935	2935
ENSG00000044574	ENST00000324460	0.1909562967972168	1739	1739
ENSG00000046604	ENST00000713780	0.04078320318012629	4608	4608
ENSG00000046647	ENST00000915202	0.11332894741791426	2204	2204
ENSG00000046651	ENST00000922710	0.05855335978185574	253	253
ENSG00000046653	ENST00000454189	0.6198765605989709	3605	3605
ENSG00000046774	ENST00000247452	0.01633396953187051	524	524
ENSG00000046889	ENST00000288368	0.10206437917362153	5654	5654
ENSG00000047056	ENST00000879934	0.35311203327120905	3133	3133
ENSG00000047188	ENST00000873029	0.2142111342517706	1904	1904
ENSG00000047230	ENST00000870414	0.138612211943416	1867	1867
ENSG00000047249	ENST00000359530	0.22661045176279013	421	421
ENSG00000047315	ENST00000314595	0.37667647055350245	170	170
ENSG00000047346	ENST00000562351	0.12267503746355167	2668	2668
ENSG00000047365	ENST00000303965	0.13773935906336013	1903	1903
ENSG00000047410	ENST00000367478	0.19807546358585074	2319	2319
ENSG00000047457	ENST00000264613	0.07818652413456013	1217	1217
ENSG00000047578	ENST00000862512	0.1424925373450144	1742	1742
ENSG00000047579	ENST00000338950	0.0038955916913675703	862	862
ENSG00000047597	ENST00000378616	0.18286150497396556	3668	3668
ENSG00000047617	ENST00000356134	0.15364341118910835	645	645
ENSG00000047621	ENST00000261250	0.04563803092299459	2072	2072
ENSG00000047634	ENST00000398080	0.19866228099027766	1596	1596
ENSG00000047644	ENST00000380861	0.3117480659909472	2973	2973
ENSG00000047648	ENST00000380736	0.629920454728276	1320	1320
ENSG00000047662	ENST00000265018	0.09639677620126669	3226	3226
ENSG00000047849	ENST00000434267	0.23003580487792621	2374	2374
ENSG00000047932	ENST00000052569	0.3242948073971006	2985	2985
ENSG00000047936	ENST00000368507	0.0600772606650665	1139	1139
ENSG00000048028	ENST00000881762	0.21740510935715	1370	1370
ENSG00000048052	ENST00000406451	0.32097985539787255	6354	6354
ENSG00000048140	ENST00000298564	0.08570296113723319	2094	2094
ENSG00000048162	ENST00000509257	0.00566216219242655	518	518
ENSG00000048342	ENST00000512702	0.015421704282575116	1373	1373
ENSG00000048392	ENST00000251810	0.07677306539552321	3631	3631
ENSG00000048405	ENST00000265827	0.9165748169417306	1771	1771
ENSG00000048462	ENST00000053243	0.05605882335437369	221	221
ENSG00000048471	ENST00000566228	0.04999328384363297	5658	5658
ENSG00000048540	ENST00000872904	0.5379538064240553	3074	3074
ENSG00000048544	ENST00000718325	0.016852037673509537	1595	1595
ENSG00000048545	ENST00000679182	0.02212351418957018	1935	1935
ENSG00000048649	ENST00000308488	0.4998093517413595	6908	6908
ENSG00000048707	ENST00000543766	0.10944293751075569	3023	3023
ENSG00000048740	ENST00000633077	0.7072309106624562	7622	7622
ENSG00000048828	ENST00000375389	0.08531022121800244	1673	1673
ENSG00000048991	ENST00000964911	0.7813972602334099	1022	1022
ENSG00000049089	ENST00000869264	0.15474676285575567	695	695
ENSG00000049130	ENST00000347404	0.3832903302051493	4426	4426
ENSG00000049167	ENST00000676185	0.08831270685944785	8161	8161
ENSG00000049192	ENST00000381055	0.646640090670228	3098	3098
ENSG00000049239	ENST00000377403	0.02105674093314743	6468	6468
ENSG00000049245	ENST00000054666	0.20989647491452784	1787	1787
ENSG00000049246	ENST00000893509	0.060153750948669725	2426	2426
ENSG00000049247	ENST00000377516	0.019541860544285194	860	860
ENSG00000049249	ENST00000377507	0.05851873502188372	4964	4964
ENSG00000049283	ENST00000268933	0.06461833027859112	1593	1593
ENSG00000049323	ENST00000404525	0.6791192945846476	964	964
ENSG00000049449	ENST00000054950	0.13903920003715903	1250	1250
ENSG00000049540	ENST00000869805	0.45541935527920213	1209	1209
ENSG00000049541	ENST00000858309	0.05903804016814145	1551	1551
ENSG00000049618	ENST00000636748	0.12241871688795794	8292	8292
ENSG00000049656	ENST00000879373	0.17842079988904297	625	625
ENSG00000049759	ENST00000456986	0.26807816365816434	5271	5271
ENSG00000049768	ENST00000905169	0.10828730507332723	898	898
ENSG00000049769	ENST00000055335	0.4837810002240585	1000	1000
ENSG00000049860	ENST00000261416	0.18765486683078375	113	113
ENSG00000049883	ENST00000380639	0.03224438199099838	9968	9968
ENSG00000050030	ENST00000642681	0.6869761052883284	7240	7240
ENSG00000050130	ENST00000616435	0.14804559042049092	1338	1338
ENSG00000050165	ENST00000396505	0.22788034404863264	8257	8257
ENSG00000050327	ENST00000056217	0.12266493041554188	576	576
ENSG00000050344	ENST00000056233	0.013455686906587877	1354	1354
ENSG00000050393	ENST00000379170	0.04588428973874098	4252	4252
ENSG00000050405	ENST00000341247	0.375634796520933	1276	1276
ENSG00000050426	ENST00000882982	0.20431256304569917	995	995
ENSG00000050438	ENST00000358657	0.1380526126884679	8325	8325
ENSG00000050555	ENST00000355452	0.025702904089784272	2686	2686
ENSG00000050628	ENST00000370924	0.08273824874656557	6361	6361
ENSG00000050730	ENST00000057513	0.014817661593972005	1223	1223
ENSG00000050748	ENST00000452135	0.33510737443673694	3241	3241
ENSG00000050767	ENST00000407622	0.11990425530013227	1222	1222
ENSG00000050820	ENST00000162330	0.05050000007469137	1330	1330
ENSG00000051009	ENST00000524416	0.02479158320444597	499	499
ENSG00000051108	ENST00000439977	0.30158958105332534	1574	1574
ENSG00000051128	ENST00000433218	0.1740619836241384	242	242
ENSG00000051180	ENST00000912735	0.1184571184594133	1166	1166
ENSG00000051341	ENST00000932951	0.09100341700374918	878	878
ENSG00000051382	ENST00000477593	0.3682151984067175	3053	3053
ENSG00000051523	ENST00000696162	0.10058175185593321	1370	1370
ENSG00000051596	ENST00000909314	0.06226990307503437	1545	1545
ENSG00000051620	ENST00000607197	0.04625353656129045	9119	9119
ENSG00000051825	ENST00000541076	0.1959942131592762	2592	2592
ENSG00000052126	ENST00000538714	0.06579208921506041	2958	2958
ENSG00000052344	ENST00000317508	0.07151388883458923	576	576
ENSG00000052723	ENST00000060969	0.12012896484423577	4792	4792
ENSG00000052749	ENST00000536831	0.01898236088205149	737	737
ENSG00000052795	ENST00000264433	0.24399201376874322	3506	3506
ENSG00000052802	ENST00000906531	0.2473962721532789	1234	1234
ENSG00000052841	ENST00000039989	0.6283456671144405	1027	1027
ENSG00000052850	ENST00000652299	0.1429617128117195	4414	4414
ENSG00000053108	ENST00000265342	0.14811098483562202	2640	2640
ENSG00000053254	ENST00000345097	0.614721884262985	6242	6242
ENSG00000053328	ENST00000338882	0.12231156500745825	2006	2006
ENSG00000053371	ENST00000330072	0.028927036727305032	2234	2234
ENSG00000053372	ENST00000330263	0.02261710322603012	1298	1298
ENSG00000053438	ENST00000346199	0.6915918372512198	931	931
ENSG00000053501	ENST00000595101	0.04824370387484561	1350	1350
ENSG00000053524	ENST00000473233	0.053839790030032184	1523	1523
ENSG00000053702	ENST00000337508	0.051324367869558685	1859	1859
ENSG00000053747	ENST00000649721	0.09117789091817499	1574	1574
ENSG00000053770	ENST00000261558	0.2580525463364641	9858	9858
ENSG00000053900	ENST00000902885	0.05650518673408827	1928	1928
ENSG00000053918	ENST00000155840	0.047059891107276645	1102	1102
ENSG00000054116	ENST00000616395	0.4793680887181962	633	633
ENSG00000054118	ENST00000939503	0.7045621781851007	1359	1359
ENSG00000054148	ENST00000371661	0.22079399127619093	233	233
ENSG00000054179	ENST00000355097	0.019209091006566516	550	550
ENSG00000054219	ENST00000263636	0.16514387213639625	1689	1689
ENSG00000054267	ENST00000349213	0.9874963190911503	1630	1630
ENSG00000054277	ENST00000366554	0.097976227066936	1304	1304
ENSG00000054282	ENST00000476722	0.06582336187076773	1404	1404
ENSG00000054356	ENST00000443981	0.20826489024439412	638	638
ENSG00000054392	ENST00000545781	0.047495282994190674	2332	2332
ENSG00000054523	ENST00000858327	0.21830304839473788	5019	5019
ENSG00000054598	ENST00000645831	0.6128458102133552	1790	1790
ENSG00000054611	ENST00000380995	0.016100820163835437	2073	2073
ENSG00000054654	ENST00000344113	0.40469459791284246	907	907
ENSG00000054690	ENST00000329153	0.1916302060844556	2377	2377
ENSG00000054793	ENST00000311637	0.08007110920418446	4697	4697
ENSG00000054796	ENST00000345868	0.025578651755127343	534	534
ENSG00000054803	ENST00000064571	0.6965816672401464	1200	1200
ENSG00000054938	ENST00000525413	0.7694338241357507	136	136
ENSG00000054965	ENST00000064778	0.3771287445291879	6276	6276
ENSG00000054967	ENST00000064780	0.12502773605310322	1983	1983
ENSG00000054983	ENST00000261304	0.06032654271993409	1718	1718
ENSG00000055044	ENST00000919440	0.20159130426599522	230	230
